type,vertices,heuristic,colors,time
90,500,WELSH_POWELL,171,2288275
90,500,DSATUR,163,11259333
90,500,GREEDY,177,641100
90,500,WELSH_POWELL,172,2341623
90,500,DSATUR,166,9514483
90,500,GREEDY,177,685829
90,500,WELSH_POWELL,171,2235962
90,500,DSATUR,167,7697860
90,500,GREEDY,174,830873
90,500,WELSH_POWELL,172,2606252
90,500,DSATUR,163,8352410
90,500,GREEDY,175,637594
90,500,WELSH_POWELL,170,2111698
90,500,DSATUR,164,7177697
90,500,GREEDY,176,795202
90,500,WELSH_POWELL,173,2669313
90,500,DSATUR,167,8639886
90,500,GREEDY,177,643272
90,500,WELSH_POWELL,168,2112138
90,500,DSATUR,165,9474257
90,500,GREEDY,175,797830
90,500,WELSH_POWELL,169,2691091
90,500,DSATUR,168,8583392
90,500,GREEDY,175,686338
90,500,WELSH_POWELL,169,2314603
90,500,DSATUR,165,9160450
90,500,GREEDY,174,683287
90,500,WELSH_POWELL,169,2283074
90,500,DSATUR,163,13522553
90,500,GREEDY,179,851066
90,500,WELSH_POWELL,172,3029251
90,500,DSATUR,169,11429949
90,500,GREEDY,175,900503
90,500,WELSH_POWELL,168,2425549
90,500,DSATUR,168,8559617
90,500,GREEDY,175,638180
90,500,WELSH_POWELL,174,2240586
90,500,DSATUR,166,8385998
90,500,GREEDY,178,680842
90,500,WELSH_POWELL,172,2250818
90,500,DSATUR,169,7385901
90,500,GREEDY,178,642970
90,500,WELSH_POWELL,171,2104865
90,500,DSATUR,162,7248628
90,500,GREEDY,179,642866
90,500,WELSH_POWELL,174,2201145
90,500,DSATUR,164,7662351
90,500,GREEDY,180,675323
90,500,WELSH_POWELL,171,2318829
90,500,DSATUR,168,7868522
90,500,GREEDY,176,799043
90,500,WELSH_POWELL,171,2629082
90,500,DSATUR,166,7851873
90,500,GREEDY,178,794360
90,500,WELSH_POWELL,170,2617762
90,500,DSATUR,165,8746347
90,500,GREEDY,177,688203
90,500,WELSH_POWELL,172,2230651
90,500,DSATUR,166,7443910
90,500,GREEDY,174,803346
90,500,WELSH_POWELL,175,2660823
90,500,DSATUR,170,8503608
90,500,GREEDY,180,994159
90,500,WELSH_POWELL,168,2809781
90,500,DSATUR,165,9410021
90,500,GREEDY,179,798244
90,500,WELSH_POWELL,170,2616150
90,500,DSATUR,166,7769581
90,500,GREEDY,178,648667
90,500,WELSH_POWELL,173,2330208
90,500,DSATUR,164,8095388
90,500,GREEDY,176,724954
90,500,WELSH_POWELL,171,2108234
90,500,DSATUR,163,7417129
90,500,GREEDY,181,635900
90,500,WELSH_POWELL,172,2115073
90,500,DSATUR,165,9906010
90,500,GREEDY,177,642592
90,500,WELSH_POWELL,173,2189104
90,500,DSATUR,167,9127476
90,500,GREEDY,178,997009
90,500,WELSH_POWELL,171,2920070
90,500,DSATUR,165,8620982
90,500,GREEDY,175,639505
90,500,WELSH_POWELL,169,2299573
90,500,DSATUR,166,7623134
90,500,GREEDY,181,832890
90,500,WELSH_POWELL,174,3208521
90,500,DSATUR,171,9724094
90,500,GREEDY,182,715202
90,500,WELSH_POWELL,170,2485096
90,500,DSATUR,164,8861668
90,500,GREEDY,174,638294
90,500,WELSH_POWELL,167,2113425
90,500,DSATUR,164,9232221
90,500,GREEDY,172,709226
90,500,WELSH_POWELL,172,2256466
90,500,DSATUR,158,7545022
90,500,GREEDY,179,645251
90,500,WELSH_POWELL,173,2121810
90,500,DSATUR,163,7428594
90,500,GREEDY,179,641769
90,500,WELSH_POWELL,169,2192317
90,500,DSATUR,168,8696062
90,500,GREEDY,178,687297
90,500,WELSH_POWELL,173,2188081
90,500,DSATUR,161,7231020
90,500,GREEDY,180,636031
90,500,WELSH_POWELL,172,2102504
90,500,DSATUR,166,7404161
90,500,GREEDY,180,639277
90,500,WELSH_POWELL,171,2109795
90,500,DSATUR,165,9478505
90,500,GREEDY,174,684471
90,500,WELSH_POWELL,171,2186846
90,500,DSATUR,164,7248978
90,500,GREEDY,175,656552
90,500,WELSH_POWELL,173,2149403
90,500,DSATUR,164,7898037
90,500,GREEDY,180,793163
90,500,WELSH_POWELL,174,2614243
90,500,DSATUR,169,8225231
90,500,GREEDY,177,639953
90,500,WELSH_POWELL,174,2194068
90,500,DSATUR,167,10529473
90,500,GREEDY,181,638635
90,500,WELSH_POWELL,171,2106348
90,500,DSATUR,167,7306408
90,500,GREEDY,176,799562
90,500,WELSH_POWELL,169,2722966
90,500,DSATUR,166,11799261
90,500,GREEDY,177,728816
90,500,WELSH_POWELL,175,2506322
90,500,DSATUR,167,10323095
90,500,GREEDY,174,798376
90,500,WELSH_POWELL,173,2464579
90,500,DSATUR,163,8064955
90,500,GREEDY,179,792064
90,500,WELSH_POWELL,171,2573158
90,500,DSATUR,168,7452013
90,500,GREEDY,178,643568
90,500,WELSH_POWELL,173,2158463
90,500,DSATUR,167,7367591
90,500,GREEDY,173,631133
90,500,WELSH_POWELL,175,2185829
90,500,DSATUR,169,8021518
90,500,GREEDY,178,642463
90,500,WELSH_POWELL,173,2104931
90,500,DSATUR,169,7468154
90,500,GREEDY,182,677883
90,500,WELSH_POWELL,169,2275195
90,500,DSATUR,166,8595278
90,500,GREEDY,179,680334
90,500,WELSH_POWELL,172,2207408
90,500,DSATUR,167,7476227
90,500,GREEDY,174,753983
90,500,WELSH_POWELL,173,3369507
90,500,DSATUR,164,9833293
90,500,GREEDY,178,638917
90,500,WELSH_POWELL,174,2123942
90,500,DSATUR,165,9417179
90,500,GREEDY,177,638723
90,500,WELSH_POWELL,170,2205806
90,500,DSATUR,168,15614331
90,500,GREEDY,178,639827
90,500,WELSH_POWELL,174,2158503
90,500,DSATUR,165,7385779
90,500,GREEDY,181,645978
90,500,WELSH_POWELL,173,2215046
90,500,DSATUR,165,7458230
90,500,GREEDY,181,940911
90,500,WELSH_POWELL,177,2648510
90,500,DSATUR,167,8291707
90,500,GREEDY,177,725707
90,500,WELSH_POWELL,172,2266232
90,500,DSATUR,165,9173932
90,500,GREEDY,178,894741
90,500,WELSH_POWELL,166,2768647
90,500,DSATUR,164,8232654
90,500,GREEDY,177,966897
90,500,WELSH_POWELL,171,2687518
90,500,DSATUR,167,9252431
90,500,GREEDY,171,685243
90,500,WELSH_POWELL,173,2259416
90,500,DSATUR,164,7369914
90,500,GREEDY,174,641508
90,500,WELSH_POWELL,167,2193878
90,500,DSATUR,165,8806664
90,500,GREEDY,178,794925
90,500,WELSH_POWELL,176,2662006
90,500,DSATUR,165,8769380
90,500,GREEDY,172,642794
90,500,WELSH_POWELL,164,2229380
90,500,DSATUR,168,7557069
90,500,GREEDY,180,1208282
90,500,WELSH_POWELL,170,3277902
90,500,DSATUR,167,8722504
90,500,GREEDY,176,708876
90,500,WELSH_POWELL,172,2313431
90,500,DSATUR,169,8118163
90,500,GREEDY,175,724380
90,500,WELSH_POWELL,175,3278826
90,500,DSATUR,166,9579107
90,500,GREEDY,172,697217
90,500,WELSH_POWELL,170,2273860
90,500,DSATUR,166,8988319
90,500,GREEDY,177,689987
90,500,WELSH_POWELL,173,2294369
90,500,DSATUR,167,7630372
90,500,GREEDY,179,716523
90,500,WELSH_POWELL,173,2252062
90,500,DSATUR,165,7407713
90,500,GREEDY,177,635603
90,500,WELSH_POWELL,171,2170046
90,500,DSATUR,168,9605437
90,500,GREEDY,183,729537
90,500,WELSH_POWELL,171,2259642
90,500,DSATUR,162,7418322
90,500,GREEDY,173,996976
90,500,WELSH_POWELL,170,2910572
90,500,DSATUR,163,8464578
90,500,GREEDY,173,636021
90,500,WELSH_POWELL,167,2241069
90,500,DSATUR,170,8538241
90,500,GREEDY,178,803725
90,500,WELSH_POWELL,171,2526316
90,500,DSATUR,163,14908060
90,500,GREEDY,176,743824
90,500,WELSH_POWELL,171,2415025
90,500,DSATUR,169,9069969
90,500,GREEDY,178,735493
90,500,WELSH_POWELL,171,2159967
90,500,DSATUR,161,7936074
90,500,GREEDY,175,772520
90,500,WELSH_POWELL,173,2268799
90,500,DSATUR,168,7814034
90,500,GREEDY,180,875854
90,500,WELSH_POWELL,173,2627054
90,500,DSATUR,163,8236429
90,500,GREEDY,177,679158
90,500,WELSH_POWELL,166,2177601
90,500,DSATUR,165,7681442
90,500,GREEDY,176,633148
90,500,WELSH_POWELL,171,2165735
90,500,DSATUR,165,7578520
90,500,GREEDY,180,723139
90,500,WELSH_POWELL,171,2135892
90,500,DSATUR,163,9549681
90,500,GREEDY,178,644098
90,500,WELSH_POWELL,170,2181731
90,500,DSATUR,168,10053009
90,500,GREEDY,178,639257
90,500,WELSH_POWELL,168,2187131
90,500,DSATUR,163,8584144
90,500,GREEDY,174,676095
90,500,WELSH_POWELL,175,2345415
90,500,DSATUR,165,8159716
90,500,GREEDY,178,640150
90,500,WELSH_POWELL,172,2114898
90,500,DSATUR,168,9462253
90,500,GREEDY,176,687555
90,500,WELSH_POWELL,173,2313239
90,500,DSATUR,165,7311017
90,500,GREEDY,177,640330
90,500,WELSH_POWELL,171,2956859
90,500,DSATUR,170,8475934
90,500,GREEDY,180,636157
90,500,WELSH_POWELL,174,2096386
90,500,DSATUR,160,9068863
90,500,GREEDY,179,681454
90,500,WELSH_POWELL,178,2325591
90,500,DSATUR,167,10266718
90,500,GREEDY,178,719636
90,500,WELSH_POWELL,169,2713834
90,500,DSATUR,169,9210531
90,500,GREEDY,179,639103
90,500,WELSH_POWELL,170,2251002
90,500,DSATUR,167,7679887
90,500,GREEDY,182,644382
90,500,WELSH_POWELL,169,2190746
90,500,DSATUR,165,7810826
90,500,GREEDY,176,688826
90,500,WELSH_POWELL,169,2619819
90,500,DSATUR,170,9448818
90,500,GREEDY,179,880019
90,500,WELSH_POWELL,174,2612574
90,500,DSATUR,166,8530003
90,500,GREEDY,173,694177
90,500,WELSH_POWELL,175,2292610
90,500,DSATUR,162,8047988
90,500,GREEDY,178,829489
90,500,WELSH_POWELL,167,2615612
90,500,DSATUR,169,8228291
90,500,GREEDY,178,693050
90,500,WELSH_POWELL,171,2142463
90,500,DSATUR,167,8826776
90,500,GREEDY,178,636707
90,500,WELSH_POWELL,174,2167694
90,500,DSATUR,169,13028887
90,500,GREEDY,174,702967
90,500,WELSH_POWELL,172,2335905
90,500,DSATUR,167,7471239
90,500,GREEDY,176,638861
90,500,WELSH_POWELL,170,2411428
90,500,DSATUR,166,8961366
90,500,GREEDY,175,661929
90,500,WELSH_POWELL,170,2184728
90,500,DSATUR,166,7452675
90,500,GREEDY,170,641222
90,500,WELSH_POWELL,170,2177379
90,500,DSATUR,167,7617000
90,500,GREEDY,178,809260
90,500,WELSH_POWELL,169,2473557
90,500,DSATUR,167,7713074
90,500,GREEDY,178,689145
90,500,WELSH_POWELL,171,2211185
90,500,DSATUR,163,7968077
90,500,GREEDY,175,798125
90,500,WELSH_POWELL,165,2635680
90,500,DSATUR,164,7615494
90,500,GREEDY,177,791900
90,500,WELSH_POWELL,174,2652258
90,500,DSATUR,166,8248583
90,500,GREEDY,177,930658
90,500,WELSH_POWELL,170,2421710
90,500,DSATUR,168,10894620
90,500,GREEDY,179,638238
90,500,WELSH_POWELL,168,2161980
90,500,DSATUR,168,8605302
90,500,GREEDY,181,790134
90,500,WELSH_POWELL,174,2626451
90,500,DSATUR,166,7874368
90,500,GREEDY,176,638894
90,500,WELSH_POWELL,170,2154864
90,500,DSATUR,169,7475302
90,500,GREEDY,182,803544
90,500,WELSH_POWELL,168,3022249
90,500,DSATUR,166,8119174
90,500,GREEDY,178,649601
90,500,WELSH_POWELL,169,2310219
90,500,DSATUR,166,7899282
90,500,GREEDY,177,797865
90,500,WELSH_POWELL,173,2631401
90,500,DSATUR,165,10695790
90,500,GREEDY,178,640734
90,500,WELSH_POWELL,170,2201528
90,500,DSATUR,165,7510840
90,500,GREEDY,178,795491
90,500,WELSH_POWELL,169,2110421
90,500,DSATUR,164,7282886
90,500,GREEDY,182,997021
90,500,WELSH_POWELL,176,2686610
90,500,DSATUR,163,8295464
90,500,GREEDY,182,740917
90,500,WELSH_POWELL,172,2111490
90,500,DSATUR,169,8666552
90,500,GREEDY,175,791984
90,500,WELSH_POWELL,172,2421973
90,500,DSATUR,168,8113585
90,500,GREEDY,176,784022
90,500,WELSH_POWELL,170,2603998
90,500,DSATUR,168,8084249
90,500,GREEDY,177,676631
90,500,WELSH_POWELL,170,2182049
90,500,DSATUR,169,7567723
90,500,GREEDY,176,849212
90,500,WELSH_POWELL,173,2630773
90,500,DSATUR,166,9687182
90,500,GREEDY,180,814462
90,500,WELSH_POWELL,166,2312312
90,500,DSATUR,165,10618833
90,500,GREEDY,176,654259
90,500,WELSH_POWELL,168,2702779
90,500,DSATUR,164,9775522
90,500,GREEDY,182,686294
90,500,WELSH_POWELL,170,2285716
90,500,DSATUR,167,8622689
90,500,GREEDY,176,683243
90,500,WELSH_POWELL,167,2233572
90,500,DSATUR,165,7330384
90,500,GREEDY,180,642660
90,500,WELSH_POWELL,175,2116212
90,500,DSATUR,165,7394058
90,500,GREEDY,181,634760
90,500,WELSH_POWELL,169,2228821
90,500,DSATUR,166,7378928
90,500,GREEDY,178,644991
90,500,WELSH_POWELL,173,2198726
90,500,DSATUR,168,8818672
90,500,GREEDY,178,637243
90,500,WELSH_POWELL,172,2103067
90,500,DSATUR,167,7264388
90,500,GREEDY,178,643057
90,500,WELSH_POWELL,169,2111557
90,500,DSATUR,163,7233438
90,500,GREEDY,177,636912
90,500,WELSH_POWELL,173,2142937
90,500,DSATUR,168,7429892
90,500,GREEDY,174,685002
90,500,WELSH_POWELL,173,2236860
90,500,DSATUR,165,7248377
90,500,GREEDY,175,727500
90,500,WELSH_POWELL,170,2268431
90,500,DSATUR,166,8643646
90,500,GREEDY,179,684859
90,500,WELSH_POWELL,171,2238143
90,500,DSATUR,168,9511264
90,500,GREEDY,178,802336
90,500,WELSH_POWELL,174,2254059
90,500,DSATUR,167,7924621
90,500,GREEDY,174,648168
90,500,WELSH_POWELL,169,2118838
90,500,DSATUR,167,9465659
90,500,GREEDY,173,797197
90,500,WELSH_POWELL,169,2610995
90,500,DSATUR,165,8959339
90,500,GREEDY,178,658389
90,500,WELSH_POWELL,173,2184035
90,500,DSATUR,168,7394953
90,500,GREEDY,177,641047
90,500,WELSH_POWELL,169,2282314
90,500,DSATUR,164,8454101
90,500,GREEDY,172,1365863
90,500,WELSH_POWELL,168,3159991
90,500,DSATUR,167,12282726
90,500,GREEDY,176,637937
90,500,WELSH_POWELL,167,2196709
90,500,DSATUR,166,7394215
90,500,GREEDY,173,687513
90,500,WELSH_POWELL,169,2257955
90,500,DSATUR,165,10892014
90,500,GREEDY,177,645794
90,500,WELSH_POWELL,169,2126599
90,500,DSATUR,163,7361169
90,500,GREEDY,178,642201
90,500,WELSH_POWELL,172,2120267
90,500,DSATUR,168,7333878
90,500,GREEDY,178,642107
90,500,WELSH_POWELL,173,2309291
90,500,DSATUR,164,7564714
90,500,GREEDY,173,650783
90,500,WELSH_POWELL,172,2189163
90,500,DSATUR,166,8271530
90,500,GREEDY,173,714090
90,500,WELSH_POWELL,174,2251981
90,500,DSATUR,165,8962887
90,500,GREEDY,178,723491
90,500,WELSH_POWELL,170,2283168
90,500,DSATUR,163,7416816
90,500,GREEDY,180,771032
90,500,WELSH_POWELL,171,2169083
90,500,DSATUR,167,7478331
90,500,GREEDY,180,647041
90,500,WELSH_POWELL,169,2122747
90,500,DSATUR,167,9574460
90,500,GREEDY,176,701579
90,500,WELSH_POWELL,170,2302944
90,500,DSATUR,166,7503405
90,500,GREEDY,178,878661
90,500,WELSH_POWELL,168,3171905
90,500,DSATUR,165,9061702
90,500,GREEDY,171,687698
90,500,WELSH_POWELL,171,2324647
90,500,DSATUR,168,8619084
90,500,GREEDY,176,793751
90,500,WELSH_POWELL,171,2657742
90,500,DSATUR,167,7710729
90,500,GREEDY,177,744857
90,500,WELSH_POWELL,174,3022485
90,500,DSATUR,167,16497328
90,500,GREEDY,175,643596
90,500,WELSH_POWELL,170,2142061
90,500,DSATUR,166,7424413
90,500,GREEDY,178,639126
90,500,WELSH_POWELL,170,2189210
90,500,DSATUR,164,7531911
90,500,GREEDY,177,681134
90,500,WELSH_POWELL,171,2436203
90,500,DSATUR,163,9658154
90,500,GREEDY,179,683669
90,500,WELSH_POWELL,173,2204727
90,500,DSATUR,166,9568778
90,500,GREEDY,181,682954
90,500,WELSH_POWELL,168,2195430
90,500,DSATUR,164,7253809
90,500,GREEDY,176,639423
90,500,WELSH_POWELL,172,2188880
90,500,DSATUR,167,7651977
90,500,GREEDY,181,681733
90,500,WELSH_POWELL,170,2207450
90,500,DSATUR,165,7454929
90,500,GREEDY,177,641676
90,500,WELSH_POWELL,174,2400144
90,500,DSATUR,162,8724108
90,500,GREEDY,177,702594
90,500,WELSH_POWELL,170,2410000
90,500,DSATUR,163,9188245
90,500,GREEDY,177,641929
90,500,WELSH_POWELL,172,2286181
90,500,DSATUR,167,7221969
90,500,GREEDY,180,641005
90,500,WELSH_POWELL,170,2889544
90,500,DSATUR,162,8979185
90,500,GREEDY,177,645577
90,500,WELSH_POWELL,172,2110761
90,500,DSATUR,163,7398167
90,500,GREEDY,177,639513
90,500,WELSH_POWELL,167,2183131
90,500,DSATUR,167,7466452
90,500,GREEDY,175,686264
90,500,WELSH_POWELL,172,2328371
90,500,DSATUR,164,8453706
90,500,GREEDY,175,796179
90,500,WELSH_POWELL,169,2689747
90,500,DSATUR,165,8371816
90,500,GREEDY,175,682951
90,500,WELSH_POWELL,167,2363446
90,500,DSATUR,165,8773387
90,500,GREEDY,174,650521
90,500,WELSH_POWELL,173,2313629
90,500,DSATUR,169,8743364
90,500,GREEDY,176,716245
90,500,WELSH_POWELL,172,2810261
90,500,DSATUR,167,12072994
90,500,GREEDY,178,976198
90,500,WELSH_POWELL,171,2255875
90,500,DSATUR,162,7864522
90,500,GREEDY,177,691717
90,500,WELSH_POWELL,167,2528690
90,500,DSATUR,166,9900547
90,500,GREEDY,178,686953
90,500,WELSH_POWELL,173,2272952
90,500,DSATUR,165,12757778
90,500,GREEDY,180,1081250
90,500,WELSH_POWELL,170,3307465
90,500,DSATUR,167,11644355
90,500,GREEDY,180,686201
90,500,WELSH_POWELL,168,3031391
90,500,DSATUR,165,12840384
90,500,GREEDY,177,687482
90,500,WELSH_POWELL,173,2262711
90,500,DSATUR,168,9323724
90,500,GREEDY,179,1104905
90,500,WELSH_POWELL,169,3229221
90,500,DSATUR,164,8869103
90,500,GREEDY,178,684791
90,500,WELSH_POWELL,172,2459321
90,500,DSATUR,165,14545016
90,500,GREEDY,176,947500
90,500,WELSH_POWELL,171,3069816
90,500,DSATUR,163,9957703
90,500,GREEDY,179,638388
90,500,WELSH_POWELL,171,2240739
90,500,DSATUR,168,7367087
90,500,GREEDY,178,638515
90,500,WELSH_POWELL,165,2485128
90,500,DSATUR,165,9472187
90,500,GREEDY,172,685943
90,500,WELSH_POWELL,172,2173591
90,500,DSATUR,166,7375599
90,500,GREEDY,179,634428
90,500,WELSH_POWELL,172,2564464
90,500,DSATUR,167,8906085
90,500,GREEDY,173,888311
90,500,WELSH_POWELL,168,3147219
90,500,DSATUR,162,8690915
90,500,GREEDY,178,725029
90,500,WELSH_POWELL,171,2112361
90,500,DSATUR,166,7566795
90,500,GREEDY,178,634321
90,500,WELSH_POWELL,173,2102048
90,500,DSATUR,164,7388875
90,500,GREEDY,179,639403
90,500,WELSH_POWELL,168,2129542
90,500,DSATUR,160,7462636
90,500,GREEDY,172,698931
90,500,WELSH_POWELL,172,2206386
90,500,DSATUR,163,7370630
90,500,GREEDY,178,736779
90,500,WELSH_POWELL,169,2641290
90,500,DSATUR,164,8369620
90,500,GREEDY,177,793826
90,500,WELSH_POWELL,171,2652070
90,500,DSATUR,166,8656220
90,500,GREEDY,179,689525
90,500,WELSH_POWELL,175,2262299
90,500,DSATUR,162,11030854
90,500,GREEDY,175,641425
90,500,WELSH_POWELL,168,2787630
90,500,DSATUR,167,10429440
90,500,GREEDY,176,715422
90,500,WELSH_POWELL,172,2304701
90,500,DSATUR,166,7689809
90,500,GREEDY,178,675884
90,500,WELSH_POWELL,171,2131080
90,500,DSATUR,168,7514316
90,500,GREEDY,180,638787
90,500,WELSH_POWELL,172,2108501
90,500,DSATUR,170,7981896
90,500,GREEDY,173,798111
90,500,WELSH_POWELL,170,2400138
90,500,DSATUR,163,8957463
90,500,GREEDY,175,799011
90,500,WELSH_POWELL,168,2423799
90,500,DSATUR,165,8227333
90,500,GREEDY,178,794047
90,500,WELSH_POWELL,171,2651609
90,500,DSATUR,165,9688030
90,500,GREEDY,177,836880
90,500,WELSH_POWELL,173,2669739
90,500,DSATUR,163,8994068
90,500,GREEDY,176,795873
90,500,WELSH_POWELL,167,2630148
90,500,DSATUR,161,8981907
90,500,GREEDY,175,865123
90,500,WELSH_POWELL,171,3446967
90,500,DSATUR,165,9404579
90,500,GREEDY,176,687834
90,500,WELSH_POWELL,173,2388410
90,500,DSATUR,168,8965888
90,500,GREEDY,175,847073
90,500,WELSH_POWELL,172,2662188
90,500,DSATUR,168,8581696
90,500,GREEDY,182,647929
90,500,WELSH_POWELL,171,2191281
90,500,DSATUR,168,11966543
90,500,GREEDY,181,640184
90,500,WELSH_POWELL,170,2109619
90,500,DSATUR,166,7658153
90,500,GREEDY,179,646273
90,500,WELSH_POWELL,174,2217057
90,500,DSATUR,166,7339354
90,500,GREEDY,178,718550
90,500,WELSH_POWELL,171,2159489
90,500,DSATUR,168,7533049
90,500,GREEDY,177,639052
90,500,WELSH_POWELL,169,2120531
90,500,DSATUR,170,8768883
90,500,GREEDY,176,844631
90,500,WELSH_POWELL,168,2285160
90,500,DSATUR,165,7451082
90,500,GREEDY,178,747404
90,500,WELSH_POWELL,171,2302935
90,500,DSATUR,166,8590431
90,500,GREEDY,180,642849
90,500,WELSH_POWELL,171,2104100
90,500,DSATUR,166,8150380
90,500,GREEDY,175,819179
90,500,WELSH_POWELL,174,2620172
90,500,DSATUR,168,8421816
90,500,GREEDY,177,877976
90,500,WELSH_POWELL,170,2624845
90,500,DSATUR,163,8736928
90,500,GREEDY,182,708369
90,500,WELSH_POWELL,172,2254722
90,500,DSATUR,164,8157011
90,500,GREEDY,175,637461
90,500,WELSH_POWELL,173,2195675
90,500,DSATUR,167,9553473
90,500,GREEDY,179,634207
90,500,WELSH_POWELL,173,2184212
90,500,DSATUR,169,10602315
90,500,GREEDY,178,795599
90,500,WELSH_POWELL,174,2515222
90,500,DSATUR,165,8058850
90,500,GREEDY,180,641669
90,500,WELSH_POWELL,170,2197870
90,500,DSATUR,165,7397280
90,500,GREEDY,174,644224
90,500,WELSH_POWELL,175,2111272
90,500,DSATUR,167,8599198
90,500,GREEDY,176,640726
90,500,WELSH_POWELL,167,2504697
90,500,DSATUR,168,13433382
90,500,GREEDY,177,991347
90,500,WELSH_POWELL,170,2654398
90,500,DSATUR,168,8696315
90,500,GREEDY,176,639161
90,500,WELSH_POWELL,175,2190327
90,500,DSATUR,166,7809852
90,500,GREEDY,178,654311
90,500,WELSH_POWELL,172,2464470
90,500,DSATUR,165,9997251
90,500,GREEDY,177,679778
90,500,WELSH_POWELL,172,2221219
90,500,DSATUR,165,7311424
90,500,GREEDY,178,638047
90,500,WELSH_POWELL,170,2206489
90,500,DSATUR,165,7482517
90,500,GREEDY,177,640172
90,500,WELSH_POWELL,170,2113081
90,500,DSATUR,167,8735066
90,500,GREEDY,173,791361
90,500,WELSH_POWELL,169,2347502
90,500,DSATUR,165,7409285
90,500,GREEDY,180,637551
90,500,WELSH_POWELL,175,2456034
90,500,DSATUR,165,9668993
90,500,GREEDY,179,669189
90,500,WELSH_POWELL,171,2390204
90,500,DSATUR,166,8473176
90,500,GREEDY,173,685405
90,500,WELSH_POWELL,172,2200865
90,500,DSATUR,164,7370554
90,500,GREEDY,177,689248
90,500,WELSH_POWELL,171,2113262
90,500,DSATUR,168,9619203
90,500,GREEDY,177,796057
90,500,WELSH_POWELL,172,2625881
90,500,DSATUR,168,8044919
90,500,GREEDY,173,638621
90,500,WELSH_POWELL,172,2109990
90,500,DSATUR,164,13711447
90,500,GREEDY,176,748667
90,500,WELSH_POWELL,171,2143496
90,500,DSATUR,167,10790390
90,500,GREEDY,174,639664
90,500,WELSH_POWELL,170,2222588
90,500,DSATUR,166,12103718
90,500,GREEDY,177,637357
90,500,WELSH_POWELL,173,2112969
90,500,DSATUR,166,7560866
90,500,GREEDY,178,635107
90,500,WELSH_POWELL,173,2140379
90,500,DSATUR,165,7829194
90,500,GREEDY,176,638934
90,500,WELSH_POWELL,171,2385207
90,500,DSATUR,167,9816291
90,500,GREEDY,177,794866
90,500,WELSH_POWELL,166,2598966
90,500,DSATUR,169,7676099
90,500,GREEDY,179,636498
90,500,WELSH_POWELL,169,2194601
90,500,DSATUR,167,7335814
90,500,GREEDY,174,695551
90,500,WELSH_POWELL,170,2109148
90,500,DSATUR,166,7469633
90,500,GREEDY,175,640736
90,500,WELSH_POWELL,168,2119248
90,500,DSATUR,167,9395378
90,500,GREEDY,178,779193
90,500,WELSH_POWELL,176,2206246
90,500,DSATUR,168,8834266
90,500,GREEDY,180,832520
90,500,WELSH_POWELL,172,2350785
90,500,DSATUR,169,8060602
90,500,GREEDY,178,640090
90,500,WELSH_POWELL,174,2196299
90,500,DSATUR,164,7303483
90,500,GREEDY,179,1016204
90,500,WELSH_POWELL,169,2934902
90,500,DSATUR,166,8426369
90,500,GREEDY,177,645035
90,500,WELSH_POWELL,169,2174826
90,500,DSATUR,165,7408286
90,500,GREEDY,178,700820
90,500,WELSH_POWELL,173,2455071
90,500,DSATUR,168,9363775
90,500,GREEDY,179,645168
90,500,WELSH_POWELL,169,2188298
90,500,DSATUR,165,8127790
90,500,GREEDY,180,685489
90,500,WELSH_POWELL,168,2174129
90,500,DSATUR,167,7679863
90,500,GREEDY,179,713425
90,500,WELSH_POWELL,173,2111294
90,500,DSATUR,163,8569544
90,500,GREEDY,178,641547
90,500,WELSH_POWELL,175,2210158
90,500,DSATUR,168,8354126
90,500,GREEDY,180,640616
90,500,WELSH_POWELL,173,2166602
90,500,DSATUR,168,10065562
90,500,GREEDY,172,645875
90,500,WELSH_POWELL,173,2178524
90,500,DSATUR,170,12161532
90,500,GREEDY,179,645076
90,500,WELSH_POWELL,170,2327838
90,500,DSATUR,170,7384006
90,500,GREEDY,178,639565
90,500,WELSH_POWELL,173,2117242
90,500,DSATUR,165,7313773
90,500,GREEDY,173,644339
90,500,WELSH_POWELL,168,2119383
90,500,DSATUR,164,7367445
90,500,GREEDY,180,993055
90,500,WELSH_POWELL,171,2792246
90,500,DSATUR,163,8285605
90,500,GREEDY,181,721992
90,500,WELSH_POWELL,174,2118292
90,500,DSATUR,165,8729772
90,500,GREEDY,178,785435
90,500,WELSH_POWELL,172,2622541
90,500,DSATUR,165,10059906
90,500,GREEDY,179,699422
90,500,WELSH_POWELL,168,2184802
90,500,DSATUR,167,7604266
90,500,GREEDY,181,644745
90,500,WELSH_POWELL,171,2192455
90,500,DSATUR,164,8712185
90,500,GREEDY,175,792415
90,500,WELSH_POWELL,171,2618108
90,500,DSATUR,165,7671055
90,500,GREEDY,179,790561
90,500,WELSH_POWELL,176,2694172
90,500,DSATUR,170,8282176
90,500,GREEDY,179,640737
90,500,WELSH_POWELL,175,2099412
90,500,DSATUR,168,7634087
90,500,GREEDY,178,993664
90,500,WELSH_POWELL,166,2810566
90,500,DSATUR,163,14585389
90,500,GREEDY,175,707125
90,500,WELSH_POWELL,172,2486117
90,500,DSATUR,167,7421590
90,500,GREEDY,177,749544
90,500,WELSH_POWELL,171,2145632
90,500,DSATUR,167,7288891
90,500,GREEDY,177,641399
90,500,WELSH_POWELL,170,2127514
90,500,DSATUR,163,8003935
90,500,GREEDY,177,789427
