type,vertices,heuristic,colors,time
30,250,DSATUR,24,1028021
30,250,GREEDY,26,280757
30,250,WELSH_POWELL,25,592036
30,250,DSATUR,24,1118570
30,250,GREEDY,27,277541
30,250,WELSH_POWELL,25,591153
30,250,DSATUR,24,1264732
30,250,GREEDY,28,339065
30,250,WELSH_POWELL,25,725037
30,250,DSATUR,22,1133974
30,250,GREEDY,26,294193
30,250,WELSH_POWELL,24,632489
30,250,DSATUR,24,1123063
30,250,GREEDY,26,299917
30,250,WELSH_POWELL,25,633737
30,250,DSATUR,22,1094310
30,250,GREEDY,27,282267
30,250,WELSH_POWELL,26,594263
30,250,DSATUR,24,1268024
30,250,GREEDY,26,278487
30,250,WELSH_POWELL,26,594038
30,250,DSATUR,25,1001827
30,250,GREEDY,27,282584
30,250,WELSH_POWELL,25,591555
30,250,DSATUR,24,1099138
30,250,GREEDY,27,276977
30,250,WELSH_POWELL,26,586987
30,250,DSATUR,23,999577
30,250,GREEDY,27,330349
30,250,WELSH_POWELL,24,591492
30,250,DSATUR,23,1035129
30,250,GREEDY,28,277330
30,250,WELSH_POWELL,26,590152
30,250,DSATUR,23,1016652
30,250,GREEDY,27,281166
30,250,WELSH_POWELL,25,597192
30,250,DSATUR,24,1036797
30,250,GREEDY,25,339652
30,250,WELSH_POWELL,25,622246
30,250,DSATUR,23,1033220
30,250,GREEDY,28,278110
30,250,WELSH_POWELL,26,592730
30,250,DSATUR,24,1072398
30,250,GREEDY,26,278162
30,250,WELSH_POWELL,24,692111
30,250,DSATUR,23,1029609
30,250,GREEDY,27,279261
30,250,WELSH_POWELL,24,597341
30,250,DSATUR,23,1055667
30,250,GREEDY,26,299656
30,250,WELSH_POWELL,26,631945
30,250,DSATUR,23,1101992
30,250,GREEDY,26,295397
30,250,WELSH_POWELL,26,636335
30,250,DSATUR,23,1079930
30,250,GREEDY,27,278339
30,250,WELSH_POWELL,24,595250
30,250,DSATUR,23,1259777
30,250,GREEDY,26,294414
30,250,WELSH_POWELL,25,630141
30,250,DSATUR,24,1069705
30,250,GREEDY,27,282132
30,250,WELSH_POWELL,25,596197
30,250,DSATUR,23,1005195
30,250,GREEDY,27,275603
30,250,WELSH_POWELL,24,593394
30,250,DSATUR,24,997166
30,250,GREEDY,28,278698
30,250,WELSH_POWELL,25,592993
30,250,DSATUR,22,1007322
30,250,GREEDY,27,339739
30,250,WELSH_POWELL,24,586907
30,250,DSATUR,22,1077644
30,250,GREEDY,26,429247
30,250,WELSH_POWELL,26,924973
30,250,DSATUR,24,1538578
30,250,GREEDY,26,342946
30,250,WELSH_POWELL,24,732917
30,250,DSATUR,24,1258228
30,250,GREEDY,26,342239
30,250,WELSH_POWELL,25,724168
30,250,DSATUR,24,1257404
30,250,GREEDY,27,300195
30,250,WELSH_POWELL,26,637509
30,250,DSATUR,22,1100698
30,250,GREEDY,26,277588
30,250,WELSH_POWELL,25,593568
30,250,DSATUR,24,1362041
30,250,GREEDY,26,464862
30,250,WELSH_POWELL,25,922633
30,250,DSATUR,23,1369488
30,250,GREEDY,26,301048
30,250,WELSH_POWELL,25,824230
30,250,DSATUR,23,1155012
30,250,GREEDY,28,273176
30,250,WELSH_POWELL,25,589787
30,250,DSATUR,23,1002002
30,250,GREEDY,28,275937
30,250,WELSH_POWELL,25,595442
30,250,DSATUR,24,1193622
30,250,GREEDY,27,437514
30,250,WELSH_POWELL,24,668018
30,250,DSATUR,24,1169588
30,250,GREEDY,26,285032
30,250,WELSH_POWELL,25,711632
30,250,DSATUR,22,1154427
30,250,GREEDY,26,295449
30,250,WELSH_POWELL,25,633790
30,250,DSATUR,22,1172667
30,250,GREEDY,26,278576
30,250,WELSH_POWELL,24,587795
30,250,DSATUR,23,1100318
30,250,GREEDY,26,274762
30,250,WELSH_POWELL,25,586869
30,250,DSATUR,22,996926
30,250,GREEDY,26,277131
30,250,WELSH_POWELL,25,591688
30,250,DSATUR,24,1018877
30,250,GREEDY,28,276496
30,250,WELSH_POWELL,25,693646
30,250,DSATUR,25,1026510
30,250,GREEDY,28,341934
30,250,WELSH_POWELL,25,591518
30,250,DSATUR,23,1023982
30,250,GREEDY,27,347056
30,250,WELSH_POWELL,25,663412
30,250,DSATUR,23,1733648
30,250,GREEDY,28,302474
30,250,WELSH_POWELL,25,638775
30,250,DSATUR,23,1010813
30,250,GREEDY,27,280844
30,250,WELSH_POWELL,25,593611
30,250,DSATUR,23,1008873
30,250,GREEDY,27,274879
30,250,WELSH_POWELL,25,590970
30,250,DSATUR,23,1014788
30,250,GREEDY,27,326426
30,250,WELSH_POWELL,27,647002
30,250,DSATUR,23,1050887
30,250,GREEDY,27,274625
30,250,WELSH_POWELL,25,588627
30,250,DSATUR,23,1001234
30,250,GREEDY,27,275928
30,250,WELSH_POWELL,24,629746
30,250,DSATUR,23,1026549
30,250,GREEDY,27,295932
30,250,WELSH_POWELL,25,780288
30,250,DSATUR,23,1565027
30,250,GREEDY,26,360911
30,250,WELSH_POWELL,25,730405
30,250,DSATUR,23,1284187
30,250,GREEDY,27,351018
30,250,WELSH_POWELL,25,739571
30,250,DSATUR,23,1335269
30,250,GREEDY,26,298295
30,250,WELSH_POWELL,25,628489
30,250,DSATUR,23,1138377
30,250,GREEDY,26,296878
30,250,WELSH_POWELL,24,685333
30,250,DSATUR,23,1008867
30,250,GREEDY,27,275877
30,250,WELSH_POWELL,24,586532
30,250,DSATUR,22,976283
30,250,GREEDY,28,275566
30,250,WELSH_POWELL,25,594947
30,250,DSATUR,22,1056778
30,250,GREEDY,26,276826
30,250,WELSH_POWELL,25,670227
30,250,DSATUR,23,1327953
30,250,GREEDY,26,298562
30,250,WELSH_POWELL,25,633191
30,250,DSATUR,24,1094473
30,250,GREEDY,26,296520
30,250,WELSH_POWELL,25,615180
30,250,DSATUR,22,998895
30,250,GREEDY,27,273015
30,250,WELSH_POWELL,25,591462
30,250,DSATUR,23,1038568
30,250,GREEDY,26,281346
30,250,WELSH_POWELL,26,685263
30,250,DSATUR,24,1399459
30,250,GREEDY,27,428220
30,250,WELSH_POWELL,25,914110
30,250,DSATUR,23,1257438
30,250,GREEDY,27,345217
30,250,WELSH_POWELL,24,766663
30,250,DSATUR,23,1248527
30,250,GREEDY,26,342301
30,250,WELSH_POWELL,25,660652
30,250,DSATUR,23,1071937
30,250,GREEDY,28,293074
30,250,WELSH_POWELL,25,632216
30,250,DSATUR,23,1049413
30,250,GREEDY,27,278612
30,250,WELSH_POWELL,24,639392
30,250,DSATUR,23,1004803
30,250,GREEDY,27,391238
30,250,WELSH_POWELL,25,591933
30,250,DSATUR,23,1064908
30,250,GREEDY,28,340594
30,250,WELSH_POWELL,25,726916
30,250,DSATUR,23,1235006
30,250,GREEDY,27,344690
30,250,WELSH_POWELL,25,732964
30,250,DSATUR,24,1256040
30,250,GREEDY,28,368178
30,250,WELSH_POWELL,25,731073
30,250,DSATUR,23,1265632
30,250,GREEDY,27,345436
30,250,WELSH_POWELL,25,742409
30,250,DSATUR,23,1290264
30,250,GREEDY,27,341584
30,250,WELSH_POWELL,25,727286
30,250,DSATUR,24,1289835
30,250,GREEDY,27,342429
30,250,WELSH_POWELL,25,736330
30,250,DSATUR,23,1249262
30,250,GREEDY,26,341344
30,250,WELSH_POWELL,25,725892
30,250,DSATUR,23,1206456
30,250,GREEDY,27,297791
30,250,WELSH_POWELL,24,636946
30,250,DSATUR,23,1070109
30,250,GREEDY,26,276547
30,250,WELSH_POWELL,25,594968
30,250,DSATUR,23,1438899
30,250,GREEDY,27,429740
30,250,WELSH_POWELL,25,910648
30,250,DSATUR,22,1537436
30,250,GREEDY,26,370331
30,250,WELSH_POWELL,26,730057
30,250,DSATUR,25,1245989
30,250,GREEDY,27,345325
30,250,WELSH_POWELL,26,731342
30,250,DSATUR,22,1323695
30,250,GREEDY,27,297466
30,250,WELSH_POWELL,25,634027
30,250,DSATUR,24,1078067
30,250,GREEDY,28,283294
30,250,WELSH_POWELL,26,599892
30,250,DSATUR,22,997158
30,250,GREEDY,26,431588
30,250,WELSH_POWELL,24,910854
30,250,DSATUR,22,1391702
30,250,GREEDY,28,341184
30,250,WELSH_POWELL,26,732796
30,250,DSATUR,24,1219901
30,250,GREEDY,28,292345
30,250,WELSH_POWELL,25,629652
30,250,DSATUR,22,1084731
30,250,GREEDY,26,277472
30,250,WELSH_POWELL,26,592315
30,250,DSATUR,22,1091342
30,250,GREEDY,27,278671
30,250,WELSH_POWELL,25,597660
30,250,DSATUR,23,1091221
30,250,GREEDY,26,272398
30,250,WELSH_POWELL,24,583975
30,250,DSATUR,23,1017971
30,250,GREEDY,28,385382
30,250,WELSH_POWELL,25,820397
30,250,DSATUR,23,1080843
30,250,GREEDY,25,298347
30,250,WELSH_POWELL,25,626452
30,250,DSATUR,23,1087205
30,250,GREEDY,27,283620
30,250,WELSH_POWELL,25,598389
30,250,DSATUR,24,1035394
30,250,GREEDY,27,275483
30,250,WELSH_POWELL,25,590308
30,250,DSATUR,22,1012595
30,250,GREEDY,27,317805
30,250,WELSH_POWELL,25,592061
30,250,DSATUR,24,1020519
30,250,GREEDY,28,278058
30,250,WELSH_POWELL,25,645858
30,250,DSATUR,23,1020445
30,250,GREEDY,26,275566
30,250,WELSH_POWELL,26,585839
30,250,DSATUR,23,1031258
30,250,GREEDY,26,275204
30,250,WELSH_POWELL,24,591702
30,250,DSATUR,24,1061113
30,250,GREEDY,26,277704
30,250,WELSH_POWELL,26,688428
30,250,DSATUR,23,1406925
30,250,GREEDY,27,342677
30,250,WELSH_POWELL,26,749362
30,250,DSATUR,22,1282196
30,250,GREEDY,27,341919
30,250,WELSH_POWELL,25,721306
30,250,DSATUR,23,1077275
30,250,GREEDY,26,294360
30,250,WELSH_POWELL,26,629712
30,250,DSATUR,23,1115172
30,250,GREEDY,25,328152
30,250,WELSH_POWELL,26,739533
30,250,DSATUR,24,1244587
30,250,GREEDY,27,340781
30,250,WELSH_POWELL,25,736397
30,250,DSATUR,24,1286845
30,250,GREEDY,27,299982
30,250,WELSH_POWELL,26,634724
30,250,DSATUR,23,1127619
30,250,GREEDY,26,297704
30,250,WELSH_POWELL,25,642089
30,250,DSATUR,23,1544521
30,250,GREEDY,28,343664
30,250,WELSH_POWELL,25,736882
30,250,DSATUR,22,1305448
30,250,GREEDY,25,341299
30,250,WELSH_POWELL,25,732529
30,250,DSATUR,23,1248839
30,250,GREEDY,26,343046
30,250,WELSH_POWELL,25,732149
30,250,DSATUR,24,1140860
30,250,GREEDY,28,295105
30,250,WELSH_POWELL,25,634917
30,250,DSATUR,24,1094732
30,250,GREEDY,27,298732
30,250,WELSH_POWELL,24,603129
30,250,DSATUR,23,1012263
30,250,GREEDY,27,280304
30,250,WELSH_POWELL,26,601483
30,250,DSATUR,24,1022822
30,250,GREEDY,25,278265
30,250,WELSH_POWELL,25,655644
30,250,DSATUR,24,1030848
40,250,GREEDY,32,417432
40,250,WELSH_POWELL,32,811187
40,250,DSATUR,30,1416664
40,250,GREEDY,33,358012
40,250,WELSH_POWELL,31,996088
40,250,DSATUR,30,1489341
40,250,GREEDY,34,412231
40,250,WELSH_POWELL,31,853316
40,250,DSATUR,28,1446595
40,250,GREEDY,34,352894
40,250,WELSH_POWELL,32,736456
40,250,DSATUR,30,1307047
40,250,GREEDY,34,366395
40,250,WELSH_POWELL,34,691122
40,250,DSATUR,29,1387583
40,250,GREEDY,34,335845
40,250,WELSH_POWELL,32,699010
40,250,DSATUR,30,1246753
40,250,GREEDY,33,329238
40,250,WELSH_POWELL,32,688272
40,250,DSATUR,30,1250915
40,250,GREEDY,34,333976
40,250,WELSH_POWELL,32,695662
40,250,DSATUR,32,1270992
40,250,GREEDY,34,334083
40,250,WELSH_POWELL,32,689626
40,250,DSATUR,28,1217219
40,250,GREEDY,36,339308
40,250,WELSH_POWELL,32,737757
40,250,DSATUR,30,1255053
40,250,GREEDY,35,330683
40,250,WELSH_POWELL,33,690854
40,250,DSATUR,31,1257781
40,250,GREEDY,35,334225
40,250,WELSH_POWELL,33,764393
40,250,DSATUR,30,1256757
40,250,GREEDY,36,332136
40,250,WELSH_POWELL,31,688681
40,250,DSATUR,29,1237171
40,250,GREEDY,33,333310
40,250,WELSH_POWELL,33,739260
40,250,DSATUR,30,1245199
40,250,GREEDY,35,333677
40,250,WELSH_POWELL,32,688112
40,250,DSATUR,30,1253864
40,250,GREEDY,36,335522
40,250,WELSH_POWELL,32,735022
40,250,DSATUR,30,1247223
40,250,GREEDY,32,333342
40,250,WELSH_POWELL,33,692130
40,250,DSATUR,31,1250878
40,250,GREEDY,34,329114
40,250,WELSH_POWELL,33,745418
40,250,DSATUR,29,1235674
40,250,GREEDY,34,334152
40,250,WELSH_POWELL,33,691780
40,250,DSATUR,30,1265137
40,250,GREEDY,34,334710
40,250,WELSH_POWELL,32,755490
40,250,DSATUR,31,1652185
40,250,GREEDY,34,521353
40,250,WELSH_POWELL,33,1067698
40,250,DSATUR,31,1605316
40,250,GREEDY,36,410405
40,250,WELSH_POWELL,31,849698
40,250,DSATUR,29,1461629
40,250,GREEDY,35,402018
40,250,WELSH_POWELL,34,739035
40,250,DSATUR,28,1258802
40,250,GREEDY,35,356069
40,250,WELSH_POWELL,32,740038
40,250,DSATUR,30,1352202
40,250,GREEDY,35,334746
40,250,WELSH_POWELL,31,689930
40,250,DSATUR,29,1288298
40,250,GREEDY,34,334515
40,250,WELSH_POWELL,33,915414
40,250,DSATUR,30,1563239
40,250,GREEDY,35,356077
40,250,WELSH_POWELL,32,776075
40,250,DSATUR,30,1210823
40,250,GREEDY,33,331231
40,250,WELSH_POWELL,33,693798
40,250,DSATUR,31,1323039
40,250,GREEDY,35,496460
40,250,WELSH_POWELL,32,779345
40,250,DSATUR,31,1528467
40,250,GREEDY,34,345953
40,250,WELSH_POWELL,34,808816
40,250,DSATUR,31,1218452
40,250,GREEDY,34,357670
40,250,WELSH_POWELL,31,827523
40,250,DSATUR,31,1497256
40,250,GREEDY,34,409480
40,250,WELSH_POWELL,33,738889
40,250,DSATUR,29,1270775
40,250,GREEDY,34,397163
40,250,WELSH_POWELL,31,785091
40,250,DSATUR,30,1185193
40,250,GREEDY,35,406186
40,250,WELSH_POWELL,33,710829
40,250,DSATUR,30,1181870
40,250,GREEDY,35,335387
40,250,WELSH_POWELL,32,692359
40,250,DSATUR,30,1333344
40,250,GREEDY,34,381311
40,250,WELSH_POWELL,34,746496
40,250,DSATUR,30,1966413
40,250,GREEDY,36,358670
40,250,WELSH_POWELL,32,736972
40,250,DSATUR,30,1275413
40,250,GREEDY,36,334432
40,250,WELSH_POWELL,31,741177
40,250,DSATUR,30,1285360
40,250,GREEDY,34,333165
40,250,WELSH_POWELL,33,696411
40,250,DSATUR,30,1284987
40,250,GREEDY,34,414522
40,250,WELSH_POWELL,31,856547
40,250,DSATUR,29,1276382
40,250,GREEDY,33,356982
40,250,WELSH_POWELL,33,734358
40,250,DSATUR,30,1313047
40,250,GREEDY,34,390062
40,250,WELSH_POWELL,32,688909
40,250,DSATUR,30,1229053
40,250,GREEDY,33,335531
40,250,WELSH_POWELL,32,736135
40,250,DSATUR,31,1228327
40,250,GREEDY,35,387476
40,250,WELSH_POWELL,32,691885
40,250,DSATUR,31,1225903
40,250,GREEDY,34,333448
40,250,WELSH_POWELL,32,756662
40,250,DSATUR,30,1638209
40,250,GREEDY,34,333681
40,250,WELSH_POWELL,31,689599
40,250,DSATUR,28,1466198
40,250,GREEDY,34,415701
40,250,WELSH_POWELL,32,858779
40,250,DSATUR,30,1502898
40,250,GREEDY,35,392194
40,250,WELSH_POWELL,32,741113
40,250,DSATUR,31,1310217
40,250,GREEDY,34,355964
40,250,WELSH_POWELL,32,766200
40,250,DSATUR,30,1189897
40,250,GREEDY,34,332985
40,250,WELSH_POWELL,32,692354
40,250,DSATUR,30,1273241
40,250,GREEDY,35,481043
40,250,WELSH_POWELL,32,849431
40,250,DSATUR,30,1517640
40,250,GREEDY,34,412005
40,250,WELSH_POWELL,32,1075540
40,250,DSATUR,30,1889084
40,250,GREEDY,33,412149
40,250,WELSH_POWELL,33,854842
40,250,DSATUR,30,1564409
40,250,GREEDY,36,418415
40,250,WELSH_POWELL,32,855427
40,250,DSATUR,30,1368757
40,250,GREEDY,35,354601
40,250,WELSH_POWELL,33,764951
40,250,DSATUR,30,1297800
40,250,GREEDY,35,334952
40,250,WELSH_POWELL,31,693667
40,250,DSATUR,29,1183630
40,250,GREEDY,36,333586
40,250,WELSH_POWELL,32,766030
40,250,DSATUR,29,1237973
40,250,GREEDY,35,334534
40,250,WELSH_POWELL,32,690337
40,250,DSATUR,30,1181238
40,250,GREEDY,34,329241
40,250,WELSH_POWELL,32,688136
40,250,DSATUR,30,1212072
40,250,GREEDY,34,428698
40,250,WELSH_POWELL,32,964061
40,250,DSATUR,30,3214029
40,250,GREEDY,35,420763
40,250,WELSH_POWELL,31,1866157
40,250,DSATUR,30,1490602
40,250,GREEDY,34,373349
40,250,WELSH_POWELL,31,924042
40,250,DSATUR,30,2613590
40,250,GREEDY,35,386194
40,250,WELSH_POWELL,34,818982
40,250,DSATUR,30,1335271
40,250,GREEDY,32,639265
40,250,WELSH_POWELL,32,1215885
40,250,DSATUR,30,2023118
40,250,GREEDY,34,469899
40,250,WELSH_POWELL,32,820189
40,250,DSATUR,29,1264722
40,250,GREEDY,34,395896
40,250,WELSH_POWELL,32,727487
40,250,DSATUR,32,1362765
40,250,GREEDY,34,333968
40,250,WELSH_POWELL,31,691691
40,250,DSATUR,31,1222299
40,250,GREEDY,33,334120
40,250,WELSH_POWELL,32,694729
40,250,DSATUR,30,1290154
40,250,GREEDY,34,333085
40,250,WELSH_POWELL,32,694155
40,250,DSATUR,30,1183497
40,250,GREEDY,35,331344
40,250,WELSH_POWELL,32,683234
40,250,DSATUR,30,1259376
40,250,GREEDY,33,358637
40,250,WELSH_POWELL,32,944890
40,250,DSATUR,28,2560377
40,250,GREEDY,33,334288
40,250,WELSH_POWELL,32,700586
40,250,DSATUR,31,1209194
40,250,GREEDY,33,331665
40,250,WELSH_POWELL,33,689893
40,250,DSATUR,32,1274949
40,250,GREEDY,36,341461
40,250,WELSH_POWELL,33,813377
40,250,DSATUR,30,1772513
40,250,GREEDY,34,340373
40,250,WELSH_POWELL,32,797055
40,250,DSATUR,30,1322132
40,250,GREEDY,35,334913
40,250,WELSH_POWELL,33,781184
40,250,DSATUR,32,1217757
40,250,GREEDY,34,412272
40,250,WELSH_POWELL,32,879962
40,250,DSATUR,30,1474823
40,250,GREEDY,33,409688
40,250,WELSH_POWELL,31,856564
40,250,DSATUR,31,1322430
40,250,GREEDY,35,358691
40,250,WELSH_POWELL,33,747156
40,250,DSATUR,30,1292215
40,250,GREEDY,33,351081
40,250,WELSH_POWELL,33,697088
40,250,DSATUR,31,1279033
40,250,GREEDY,34,460336
40,250,WELSH_POWELL,32,707628
40,250,DSATUR,30,1958838
40,250,GREEDY,35,337798
40,250,WELSH_POWELL,33,753263
40,250,DSATUR,30,1385352
40,250,GREEDY,35,331564
40,250,WELSH_POWELL,32,759396
40,250,DSATUR,30,1421958
40,250,GREEDY,35,359645
40,250,WELSH_POWELL,33,767873
40,250,DSATUR,30,1270771
40,250,GREEDY,36,334402
40,250,WELSH_POWELL,33,693812
40,250,DSATUR,29,1176042
40,250,GREEDY,34,399744
40,250,WELSH_POWELL,31,707036
40,250,DSATUR,32,1206559
40,250,GREEDY,33,334110
40,250,WELSH_POWELL,33,696589
40,250,DSATUR,30,1185100
40,250,GREEDY,34,334399
40,250,WELSH_POWELL,33,698755
40,250,DSATUR,29,1280563
40,250,GREEDY,35,413133
40,250,WELSH_POWELL,33,864803
40,250,DSATUR,30,1522570
40,250,GREEDY,33,412284
40,250,WELSH_POWELL,31,854168
40,250,DSATUR,31,1485708
40,250,GREEDY,33,477061
40,250,WELSH_POWELL,33,874826
40,250,DSATUR,30,1467621
40,250,GREEDY,33,354815
40,250,WELSH_POWELL,32,735084
40,250,DSATUR,30,1253739
40,250,GREEDY,35,414158
40,250,WELSH_POWELL,32,778716
40,250,DSATUR,30,1290691
40,250,GREEDY,34,353893
40,250,WELSH_POWELL,33,732820
40,250,DSATUR,30,1291776
40,250,GREEDY,33,333212
40,250,WELSH_POWELL,31,692251
40,250,DSATUR,31,1293878
40,250,GREEDY,35,334642
40,250,WELSH_POWELL,31,777631
40,250,DSATUR,31,1636705
40,250,GREEDY,35,522006
40,250,WELSH_POWELL,31,954033
40,250,DSATUR,30,1472177
40,250,GREEDY,34,412988
40,250,WELSH_POWELL,32,857052
40,250,DSATUR,31,1459991
40,250,GREEDY,33,354021
40,250,WELSH_POWELL,32,735063
40,250,DSATUR,30,1304959
40,250,GREEDY,32,365642
40,250,WELSH_POWELL,33,691564
40,250,DSATUR,29,1199294
40,250,GREEDY,34,334238
40,250,WELSH_POWELL,32,773218
40,250,DSATUR,30,1183277
40,250,GREEDY,32,333029
40,250,WELSH_POWELL,32,689803
40,250,DSATUR,30,1192223
40,250,GREEDY,34,330913
40,250,WELSH_POWELL,32,746500
40,250,DSATUR,30,1179543
40,250,GREEDY,33,331156
40,250,WELSH_POWELL,31,687504
40,250,DSATUR,29,1175538
40,250,GREEDY,35,333409
40,250,WELSH_POWELL,32,767435
40,250,DSATUR,29,1333080
40,250,GREEDY,33,330855
40,250,WELSH_POWELL,31,685835
40,250,DSATUR,30,1236924
40,250,GREEDY,33,391436
40,250,WELSH_POWELL,34,691649
40,250,DSATUR,30,1188397
40,250,GREEDY,35,332118
40,250,WELSH_POWELL,33,689061
40,250,DSATUR,28,1184011
40,250,GREEDY,33,413861
40,250,WELSH_POWELL,32,740257
40,250,DSATUR,30,1280822
40,250,GREEDY,36,359914
40,250,WELSH_POWELL,33,807718
40,250,DSATUR,31,1202160
40,250,GREEDY,34,334311
40,250,WELSH_POWELL,32,692966
40,250,DSATUR,30,1184308
40,250,GREEDY,34,333065
40,250,WELSH_POWELL,32,693043
40,250,DSATUR,31,1321153
40,250,GREEDY,34,337947
40,250,WELSH_POWELL,32,696493
40,250,DSATUR,31,1286573
40,250,GREEDY,33,335107
40,250,WELSH_POWELL,32,691901
40,250,DSATUR,32,1220476
40,250,GREEDY,36,333766
40,250,WELSH_POWELL,31,693835
40,250,DSATUR,30,1206468
40,250,GREEDY,34,779289
40,250,WELSH_POWELL,33,967722
40,250,DSATUR,29,1261209
40,250,GREEDY,34,331218
40,250,WELSH_POWELL,32,690485
40,250,DSATUR,30,1281549
40,250,GREEDY,34,332745
40,250,WELSH_POWELL,30,687874
40,250,DSATUR,30,1203139
40,250,GREEDY,33,331427
40,250,WELSH_POWELL,32,722532
40,250,DSATUR,32,1327582
40,250,GREEDY,35,333261
40,250,WELSH_POWELL,32,693015
40,250,DSATUR,30,1206494
40,250,GREEDY,37,330921
40,250,WELSH_POWELL,33,810409
40,250,DSATUR,30,1197427
40,250,GREEDY,31,333917
40,250,WELSH_POWELL,31,686823
40,250,DSATUR,29,1244067
40,250,GREEDY,34,398214
40,250,WELSH_POWELL,32,693755
40,250,DSATUR,31,1190523
40,250,GREEDY,34,334966
40,250,WELSH_POWELL,33,693097
40,250,DSATUR,31,1193892
40,250,GREEDY,34,377756
40,250,WELSH_POWELL,32,747069
40,250,DSATUR,29,1859650
40,250,GREEDY,34,411530
40,250,WELSH_POWELL,32,855425
40,250,DSATUR,29,1710333
40,250,GREEDY,34,464066
40,250,WELSH_POWELL,33,856576
40,250,DSATUR,31,1473638
40,250,GREEDY,36,445274
40,250,WELSH_POWELL,31,852985
40,250,DSATUR,30,1488947
40,250,GREEDY,33,355764
40,250,WELSH_POWELL,30,738413
40,250,DSATUR,30,1280703
40,250,GREEDY,35,331302
40,250,WELSH_POWELL,31,690330
40,250,DSATUR,29,1180393
40,250,GREEDY,32,334909
40,250,WELSH_POWELL,32,692079
40,250,DSATUR,29,1267898
40,250,GREEDY,35,334847
40,250,WELSH_POWELL,33,696275
40,250,DSATUR,32,1189873
40,250,GREEDY,34,337325
40,250,WELSH_POWELL,33,693073
40,250,DSATUR,29,1278360
40,250,GREEDY,33,333323
40,250,WELSH_POWELL,32,686821
40,250,DSATUR,30,1185256
40,250,GREEDY,34,332024
40,250,WELSH_POWELL,32,690445
40,250,DSATUR,30,1271210
40,250,GREEDY,33,515223
40,250,WELSH_POWELL,31,1067730
40,250,DSATUR,29,1750642
40,250,GREEDY,34,418218
40,250,WELSH_POWELL,32,892986
40,250,DSATUR,31,1475085
40,250,GREEDY,35,417134
40,250,WELSH_POWELL,31,830862
40,250,DSATUR,30,1268358
40,250,GREEDY,34,355080
40,250,WELSH_POWELL,32,765113
40,250,DSATUR,29,1282615
40,250,GREEDY,36,333121
40,250,WELSH_POWELL,32,692963
40,250,DSATUR,30,1303421
40,250,GREEDY,35,334256
40,250,WELSH_POWELL,33,692608
40,250,DSATUR,31,1181144
40,250,GREEDY,35,334472
40,250,WELSH_POWELL,31,732401
40,250,DSATUR,30,1251820
40,250,GREEDY,33,336786
40,250,WELSH_POWELL,32,695292
40,250,DSATUR,31,1198807
40,250,GREEDY,34,464783
40,250,WELSH_POWELL,32,1066985
40,250,DSATUR,30,1592039
40,250,GREEDY,34,412940
40,250,WELSH_POWELL,32,855965
40,250,DSATUR,30,1457014
40,250,GREEDY,35,478199
40,250,WELSH_POWELL,31,1075818
40,250,DSATUR,31,1483020
40,250,GREEDY,34,414475
40,250,WELSH_POWELL,32,854014
40,250,DSATUR,29,1491169
40,250,GREEDY,36,414278
40,250,WELSH_POWELL,32,855515
40,250,DSATUR,30,1403383
40,250,GREEDY,33,355776
40,250,WELSH_POWELL,32,737914
40,250,DSATUR,30,1291460
40,250,GREEDY,32,335445
40,250,WELSH_POWELL,32,699538
40,250,DSATUR,29,1274718
40,250,GREEDY,35,333944
40,250,WELSH_POWELL,33,695261
40,250,DSATUR,30,1185177
40,250,GREEDY,31,329486
40,250,WELSH_POWELL,31,684962
40,250,DSATUR,30,1260390
40,250,GREEDY,34,333170
40,250,WELSH_POWELL,31,690434
40,250,DSATUR,31,1232279
40,250,GREEDY,35,333719
40,250,WELSH_POWELL,33,795766
40,250,DSATUR,31,1881241
40,250,GREEDY,35,475770
40,250,WELSH_POWELL,32,856129
40,250,DSATUR,31,1505955
40,250,GREEDY,34,411386
40,250,WELSH_POWELL,32,850114
40,250,DSATUR,30,1473968
40,250,GREEDY,34,356963
40,250,WELSH_POWELL,32,771041
40,250,DSATUR,31,1289249
40,250,GREEDY,34,332853
40,250,WELSH_POWELL,32,690640
40,250,DSATUR,29,1178648
40,250,GREEDY,34,334511
40,250,WELSH_POWELL,32,749580
40,250,DSATUR,31,1182428
40,250,GREEDY,34,331535
40,250,WELSH_POWELL,32,691876
40,250,DSATUR,30,1187716
40,250,GREEDY,33,335710
40,250,WELSH_POWELL,32,774799
40,250,DSATUR,30,1199857
40,250,GREEDY,33,330306
40,250,WELSH_POWELL,32,687638
40,250,DSATUR,30,1193614
40,250,GREEDY,35,333179
40,250,WELSH_POWELL,33,809085
40,250,DSATUR,30,1656183
40,250,GREEDY,35,522947
40,250,WELSH_POWELL,32,910986
40,250,DSATUR,30,1506846
40,250,GREEDY,34,412946
40,250,WELSH_POWELL,33,859941
40,250,DSATUR,30,1483283
40,250,GREEDY,34,356022
40,250,WELSH_POWELL,32,733082
40,250,DSATUR,30,1320954
40,250,GREEDY,35,429653
40,250,WELSH_POWELL,33,690697
40,250,DSATUR,30,1224649
40,250,GREEDY,35,336167
40,250,WELSH_POWELL,32,738409
40,250,DSATUR,30,1837655
40,250,GREEDY,33,335336
40,250,WELSH_POWELL,31,752546
40,250,DSATUR,30,2086391
40,250,GREEDY,34,386337
40,250,WELSH_POWELL,34,744560
40,250,DSATUR,30,1636728
40,250,GREEDY,36,343057
